employee_id,directorate,role,grade,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP101119,Commercial,Brand Executive,III,Cognitive Ability,iq,109.000,null,0.00,0.00,44.44
EMP101119,Commercial,Brand Executive,III,Leadership,tiki,6.000,8.000,133.33,133.33,44.44
EMP101119,Commercial,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,44.44
EMP101121,Commercial,Sales Supervisor,V,Cognitive Ability,iq,109.000,132.000,121.10,121.10,62.59
EMP101121,Commercial,Sales Supervisor,V,Leadership,tiki,6.000,4.000,66.67,66.67,62.59
EMP101121,Commercial,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,62.59
EMP101122,HR & Corp Affairs,Brand Executive,IV,Cognitive Ability,iq,109.000,95.000,87.16,87.16,56.83
EMP101122,HR & Corp Affairs,Brand Executive,IV,Leadership,tiki,6.000,5.000,83.33,83.33,56.83
EMP101122,HR & Corp Affairs,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,56.83
EMP101124,Technology,Brand Executive,III,Cognitive Ability,iq,109.000,null,0.00,0.00,50.00
EMP101124,Technology,Brand Executive,III,Leadership,tiki,6.000,9.000,150.00,150.00,50.00
EMP101124,Technology,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,50.00
EMP101125,HR & Corp Affairs,Supply Planner,V,Cognitive Ability,iq,109.000,115.000,105.50,105.50,90.72
EMP101125,HR & Corp Affairs,Supply Planner,V,Leadership,tiki,6.000,10.000,166.67,166.67,90.72
EMP101125,HR & Corp Affairs,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,90.72
EMP101126,Technology,Finance Officer,IV,Cognitive Ability,iq,109.000,80.000,73.39,73.39,52.24
EMP101126,Technology,Finance Officer,IV,Leadership,tiki,6.000,5.000,83.33,83.33,52.24
EMP101126,Technology,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,52.24
EMP101127,Commercial,Brand Executive,V,Cognitive Ability,iq,109.000,94.000,86.24,86.24,84.30
EMP101127,Commercial,Brand Executive,V,Leadership,tiki,6.000,10.000,166.67,166.67,84.30
EMP101127,Commercial,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,84.30
EMP101128,Commercial,Sales Supervisor,V,Cognitive Ability,iq,109.000,82.000,75.23,75.23,52.85
EMP101128,Commercial,Sales Supervisor,V,Leadership,tiki,6.000,5.000,83.33,83.33,52.85
EMP101128,Commercial,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,52.85
EMP101129,Commercial,HRBP,IV,Cognitive Ability,iq,109.000,101.000,92.66,92.66,69.78
EMP101129,Commercial,HRBP,IV,Leadership,tiki,6.000,7.000,116.67,116.67,69.78
EMP101129,Commercial,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,69.78
EMP101130,Technology,Brand Executive,V,Cognitive Ability,iq,109.000,104.000,95.41,95.41,59.58
EMP101130,Technology,Brand Executive,V,Leadership,tiki,6.000,5.000,83.33,83.33,59.58
EMP101130,Technology,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,59.58
EMP101131,Technology,Finance Officer,IV,Cognitive Ability,iq,109.000,108.000,99.08,99.08,83.03
EMP101131,Technology,Finance Officer,IV,Leadership,tiki,6.000,9.000,150.00,150.00,83.03
EMP101131,Technology,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,83.03
EMP101132,HR & Corp Affairs,Finance Officer,V,Cognitive Ability,iq,109.000,112.000,102.75,102.75,89.81
EMP101132,HR & Corp Affairs,Finance Officer,V,Leadership,tiki,6.000,4.000,66.67,66.67,89.81
EMP101132,HR & Corp Affairs,Finance Officer,V,Personality,disc_word,null,null,100.00,100.00,89.81
EMP101133,Technology,Sales Supervisor,III,Cognitive Ability,iq,109.000,108.000,99.08,99.08,94.14
EMP101133,Technology,Sales Supervisor,III,Leadership,tiki,6.000,5.000,83.33,83.33,94.14
EMP101133,Technology,Sales Supervisor,III,Personality,disc_word,null,null,100.00,100.00,94.14
EMP101134,Commercial,Supply Planner,III,Cognitive Ability,iq,109.000,109.000,100.00,100.00,50.00
EMP101134,Commercial,Supply Planner,III,Leadership,tiki,6.000,3.000,50.00,50.00,50.00
EMP101134,Commercial,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,50.00
EMP101136,Commercial,Brand Executive,III,Cognitive Ability,iq,109.000,116.000,106.42,106.42,41.03
EMP101136,Commercial,Brand Executive,III,Leadership,tiki,6.000,1.000,16.67,16.67,41.03
EMP101136,Commercial,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,41.03
EMP101138,Technology,Supply Planner,V,Cognitive Ability,iq,109.000,137.000,125.69,125.69,58.56
EMP101138,Technology,Supply Planner,V,Leadership,tiki,6.000,3.000,50.00,50.00,58.56
EMP101138,Technology,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,58.56
EMP101139,Commercial,Sales Supervisor,V,Cognitive Ability,iq,109.000,null,0.00,0.00,72.22
EMP101139,Commercial,Sales Supervisor,V,Leadership,tiki,6.000,7.000,116.67,116.67,72.22
EMP101139,Commercial,Sales Supervisor,V,Personality,disc_word,null,null,100.00,100.00,72.22
EMP101140,Commercial,Data Analyst,IV,Cognitive Ability,iq,109.000,128.000,117.43,117.43,83.59
EMP101140,Commercial,Data Analyst,IV,Leadership,tiki,6.000,8.000,133.33,133.33,83.59
EMP101140,Commercial,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,83.59
EMP101142,Technology,Brand Executive,V,Cognitive Ability,iq,109.000,113.000,103.67,103.67,40.11
EMP101142,Technology,Brand Executive,V,Leadership,tiki,6.000,1.000,16.67,16.67,40.11
EMP101142,Technology,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,40.11
EMP101143,Technology,Sales Supervisor,V,Cognitive Ability,iq,109.000,127.000,116.51,116.51,55.50
EMP101143,Technology,Sales Supervisor,V,Leadership,tiki,6.000,3.000,50.00,50.00,55.50
EMP101143,Technology,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,55.50
EMP101145,Commercial,Brand Executive,V,Cognitive Ability,iq,109.000,90.000,82.57,82.57,71.97
EMP101145,Commercial,Brand Executive,V,Leadership,tiki,6.000,8.000,133.33,133.33,71.97
EMP101145,Commercial,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,71.97
EMP101146,Commercial,Brand Executive,III,Cognitive Ability,iq,109.000,null,0.00,0.00,50.00
EMP101146,Commercial,Brand Executive,III,Leadership,tiki,6.000,9.000,150.00,150.00,50.00
EMP101146,Commercial,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,50.00
EMP101149,HR & Corp Affairs,Brand Executive,V,Cognitive Ability,iq,109.000,83.000,76.15,76.15,75.38
EMP101149,HR & Corp Affairs,Brand Executive,V,Leadership,tiki,6.000,9.000,150.00,150.00,75.38
EMP101149,HR & Corp Affairs,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,75.38
EMP101150,HR & Corp Affairs,Finance Officer,V,Cognitive Ability,iq,109.000,118.000,108.26,108.26,74.97
EMP101150,HR & Corp Affairs,Finance Officer,V,Leadership,tiki,6.000,1.000,16.67,16.67,74.97
EMP101150,HR & Corp Affairs,Finance Officer,V,Personality,disc_word,null,null,100.00,100.00,74.97
EMP101151,Commercial,HRBP,III,Cognitive Ability,iq,109.000,86.000,78.90,78.90,109.63
EMP101151,Commercial,HRBP,III,Leadership,tiki,6.000,9.000,150.00,150.00,109.63
EMP101151,Commercial,HRBP,III,Personality,disc_word,null,null,100.00,100.00,109.63
EMP101152,Commercial,Brand Executive,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,44.44
EMP101152,Commercial,Brand Executive,IV,Leadership,tiki,6.000,8.000,133.33,133.33,44.44
EMP101152,Commercial,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,44.44
EMP101156,Technology,HRBP,III,Cognitive Ability,iq,109.000,null,0.00,0.00,16.67
EMP101156,Technology,HRBP,III,Leadership,tiki,6.000,3.000,50.00,50.00,16.67
EMP101156,Technology,HRBP,III,Personality,disc_word,null,null,0.00,0.00,16.67
EMP101158,HR & Corp Affairs,Data Analyst,III,Cognitive Ability,iq,109.000,127.000,116.51,116.51,83.28
EMP101158,HR & Corp Affairs,Data Analyst,III,Leadership,tiki,6.000,8.000,133.33,133.33,83.28
EMP101158,HR & Corp Affairs,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,83.28
EMP101160,HR & Corp Affairs,Finance Officer,III,Cognitive Ability,iq,109.000,null,0.00,0.00,44.44
EMP101160,HR & Corp Affairs,Finance Officer,III,Leadership,tiki,6.000,2.000,33.33,33.33,44.44
EMP101160,HR & Corp Affairs,Finance Officer,III,Personality,disc_word,null,null,100.00,100.00,44.44
EMP101161,Technology,Finance Officer,III,Cognitive Ability,iq,109.000,87.000,79.82,79.82,82.16
EMP101161,Technology,Finance Officer,III,Leadership,tiki,6.000,10.000,166.67,166.67,82.16
EMP101161,Technology,Finance Officer,III,Personality,disc_word,null,null,0.00,0.00,82.16
EMP101163,Commercial,Finance Officer,V,Cognitive Ability,iq,109.000,99.000,90.83,90.83,74.72
EMP101163,Commercial,Finance Officer,V,Leadership,tiki,6.000,8.000,133.33,133.33,74.72
EMP101163,Commercial,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,74.72
EMP101164,Commercial,Data Analyst,V,Cognitive Ability,iq,109.000,104.000,95.41,95.41,70.69
EMP101164,Commercial,Data Analyst,V,Leadership,tiki,6.000,7.000,116.67,116.67,70.69
EMP101164,Commercial,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,70.69
EMP101165,Technology,Finance Officer,III,Cognitive Ability,iq,109.000,83.000,76.15,76.15,42.05
EMP101165,Technology,Finance Officer,III,Leadership,tiki,6.000,3.000,50.00,50.00,42.05
EMP101165,Technology,Finance Officer,III,Personality,disc_word,null,null,0.00,0.00,42.05
EMP101168,Technology,HRBP,IV,Cognitive Ability,iq,109.000,134.000,122.94,122.94,85.42
EMP101168,Technology,HRBP,IV,Leadership,tiki,6.000,8.000,133.33,133.33,85.42
EMP101168,Technology,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,85.42
EMP101169,HR & Corp Affairs,Brand Executive,III,Cognitive Ability,iq,109.000,89.000,81.65,81.65,71.66
EMP101169,HR & Corp Affairs,Brand Executive,III,Leadership,tiki,6.000,8.000,133.33,133.33,71.66
EMP101169,HR & Corp Affairs,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,71.66
EMP101170,Commercial,Data Analyst,III,Cognitive Ability,iq,109.000,127.000,116.51,116.51,77.73
EMP101170,Commercial,Data Analyst,III,Leadership,tiki,6.000,7.000,116.67,116.67,77.73
EMP101170,Commercial,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,77.73
EMP101172,Technology,Data Analyst,III,Cognitive Ability,iq,109.000,null,0.00,0.00,38.89
EMP101172,Technology,Data Analyst,III,Leadership,tiki,6.000,7.000,116.67,116.67,38.89
EMP101172,Technology,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,38.89
EMP101173,Technology,Data Analyst,IV,Cognitive Ability,iq,109.000,81.000,74.31,74.31,80.33
EMP101173,Technology,Data Analyst,IV,Leadership,tiki,6.000,10.000,166.67,166.67,80.33
EMP101173,Technology,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,80.33
EMP101174,HR & Corp Affairs,Sales Supervisor,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,38.89
EMP101174,HR & Corp Affairs,Sales Supervisor,IV,Leadership,tiki,6.000,7.000,116.67,116.67,38.89
EMP101174,HR & Corp Affairs,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,38.89
EMP101175,Commercial,Sales Supervisor,IV,Cognitive Ability,iq,109.000,80.000,73.39,73.39,68.91
EMP101175,Commercial,Sales Supervisor,IV,Leadership,tiki,6.000,8.000,133.33,133.33,68.91
EMP101175,Commercial,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,68.91
EMP101177,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,55.56
EMP101177,Technology,Brand Executive,IV,Leadership,tiki,6.000,10.000,166.67,166.67,55.56
EMP101177,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,55.56
EMP101178,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,84.000,77.06,77.06,53.47
EMP101178,Technology,Brand Executive,IV,Leadership,tiki,6.000,5.000,83.33,83.33,53.47
EMP101178,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,53.47
EMP101179,HR & Corp Affairs,Supply Planner,V,Cognitive Ability,iq,109.000,117.000,107.34,107.34,74.67
EMP101179,HR & Corp Affairs,Supply Planner,V,Leadership,tiki,6.000,7.000,116.67,116.67,74.67
EMP101179,HR & Corp Affairs,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,74.67
EMP101181,HR & Corp Affairs,Finance Officer,V,Cognitive Ability,iq,109.000,104.000,95.41,95.41,76.25
EMP101181,HR & Corp Affairs,Finance Officer,V,Leadership,tiki,6.000,8.000,133.33,133.33,76.25
EMP101181,HR & Corp Affairs,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,76.25
EMP101183,HR & Corp Affairs,Finance Officer,IV,Cognitive Ability,iq,109.000,118.000,108.26,108.26,91.64
EMP101183,HR & Corp Affairs,Finance Officer,IV,Leadership,tiki,6.000,10.000,166.67,166.67,91.64
EMP101183,HR & Corp Affairs,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,91.64
EMP101184,HR & Corp Affairs,Data Analyst,IV,Cognitive Ability,iq,109.000,122.000,111.93,111.93,92.86
EMP101184,HR & Corp Affairs,Data Analyst,IV,Leadership,tiki,6.000,10.000,166.67,166.67,92.86
EMP101184,HR & Corp Affairs,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,92.86
EMP101185,Commercial,Finance Officer,III,Cognitive Ability,iq,109.000,115.000,105.50,105.50,112.95
EMP101185,Commercial,Finance Officer,III,Leadership,tiki,6.000,8.000,133.33,133.33,112.95
EMP101185,Commercial,Finance Officer,III,Personality,disc_word,null,null,100.00,100.00,112.95
EMP101186,HR & Corp Affairs,Brand Executive,IV,Cognitive Ability,iq,109.000,110.000,100.92,100.92,83.64
EMP101186,HR & Corp Affairs,Brand Executive,IV,Leadership,tiki,6.000,9.000,150.00,150.00,83.64
EMP101186,HR & Corp Affairs,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,83.64
EMP101187,HR & Corp Affairs,Data Analyst,V,Cognitive Ability,iq,109.000,110.000,100.92,100.92,44.75
EMP101187,HR & Corp Affairs,Data Analyst,V,Leadership,tiki,6.000,2.000,33.33,33.33,44.75
EMP101187,HR & Corp Affairs,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,44.75
EMP101188,Commercial,HRBP,III,Cognitive Ability,iq,109.000,null,0.00,0.00,50.00
EMP101188,Commercial,HRBP,III,Leadership,tiki,6.000,3.000,50.00,50.00,50.00
EMP101188,Commercial,HRBP,III,Personality,disc_word,null,null,100.00,100.00,50.00
EMP101189,HR & Corp Affairs,Supply Planner,IV,Cognitive Ability,iq,109.000,134.000,122.94,122.94,85.42
EMP101189,HR & Corp Affairs,Supply Planner,IV,Leadership,tiki,6.000,8.000,133.33,133.33,85.42
EMP101189,HR & Corp Affairs,Supply Planner,IV,Personality,disc_word,null,null,0.00,0.00,85.42
EMP101190,HR & Corp Affairs,Data Analyst,IV,Cognitive Ability,iq,109.000,87.000,79.82,79.82,37.72
EMP101190,HR & Corp Affairs,Data Analyst,IV,Leadership,tiki,6.000,2.000,33.33,33.33,37.72
EMP101190,HR & Corp Affairs,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,37.72
EMP101193,Commercial,Finance Officer,V,Cognitive Ability,iq,109.000,103.000,94.50,94.50,64.83
EMP101193,Commercial,Finance Officer,V,Leadership,tiki,6.000,6.000,100.00,100.00,64.83
EMP101193,Commercial,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,64.83
EMP101196,Technology,Finance Officer,V,Cognitive Ability,iq,109.000,90.000,82.57,82.57,44.19
EMP101196,Technology,Finance Officer,V,Leadership,tiki,6.000,3.000,50.00,50.00,44.19
EMP101196,Technology,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,44.19
EMP101197,Technology,Data Analyst,IV,Cognitive Ability,iq,109.000,89.000,81.65,81.65,32.77
EMP101197,Technology,Data Analyst,IV,Leadership,tiki,6.000,1.000,16.67,16.67,32.77
EMP101197,Technology,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,32.77
EMP101200,Technology,Finance Officer,V,Cognitive Ability,iq,109.000,119.000,109.17,109.17,53.06
EMP101200,Technology,Finance Officer,V,Leadership,tiki,6.000,3.000,50.00,50.00,53.06
EMP101200,Technology,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,53.06
EMP101201,Commercial,Finance Officer,III,Cognitive Ability,iq,109.000,120.000,110.09,110.09,97.81
EMP101201,Commercial,Finance Officer,III,Leadership,tiki,6.000,5.000,83.33,83.33,97.81
EMP101201,Commercial,Finance Officer,III,Personality,disc_word,null,null,100.00,100.00,97.81
EMP101202,Commercial,Finance Officer,III,Cognitive Ability,iq,109.000,null,0.00,0.00,38.89
EMP101202,Commercial,Finance Officer,III,Leadership,tiki,6.000,7.000,116.67,116.67,38.89
EMP101202,Commercial,Finance Officer,III,Personality,disc_word,null,null,0.00,0.00,38.89
EMP101204,HR & Corp Affairs,Finance Officer,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,5.56
EMP101204,HR & Corp Affairs,Finance Officer,IV,Leadership,tiki,6.000,1.000,16.67,16.67,5.56
EMP101204,HR & Corp Affairs,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,5.56
EMP101205,HR & Corp Affairs,Finance Officer,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,38.89
EMP101205,HR & Corp Affairs,Finance Officer,IV,Leadership,tiki,6.000,7.000,116.67,116.67,38.89
EMP101205,HR & Corp Affairs,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,38.89
EMP101206,Commercial,Data Analyst,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,55.56
EMP101206,Commercial,Data Analyst,IV,Leadership,tiki,6.000,10.000,166.67,166.67,55.56
EMP101206,Commercial,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,55.56
EMP101208,HR & Corp Affairs,Brand Executive,III,Cognitive Ability,iq,109.000,null,0.00,0.00,55.56
EMP101208,HR & Corp Affairs,Brand Executive,III,Leadership,tiki,6.000,4.000,66.67,66.67,55.56
EMP101208,HR & Corp Affairs,Brand Executive,III,Personality,disc_word,null,null,100.00,100.00,55.56
EMP101209,HR & Corp Affairs,HRBP,III,Cognitive Ability,iq,109.000,127.000,116.51,116.51,77.73
EMP101209,HR & Corp Affairs,HRBP,III,Leadership,tiki,6.000,7.000,116.67,116.67,77.73
EMP101209,HR & Corp Affairs,HRBP,III,Personality,disc_word,null,null,0.00,0.00,77.73
EMP101210,Commercial,Finance Officer,V,Cognitive Ability,iq,109.000,103.000,94.50,94.50,37.05
EMP101210,Commercial,Finance Officer,V,Leadership,tiki,6.000,1.000,16.67,16.67,37.05
EMP101210,Commercial,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,37.05
EMP101211,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,137.000,125.69,125.69,47.45
EMP101211,Technology,Brand Executive,IV,Leadership,tiki,6.000,1.000,16.67,16.67,47.45
EMP101211,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,47.45
EMP101213,Technology,Sales Supervisor,III,Cognitive Ability,iq,109.000,110.000,100.92,100.92,66.97
EMP101213,Technology,Sales Supervisor,III,Leadership,tiki,6.000,6.000,100.00,100.00,66.97
EMP101213,Technology,Sales Supervisor,III,Personality,disc_word,null,null,0.00,0.00,66.97
EMP101214,Technology,Sales Supervisor,V,Cognitive Ability,iq,109.000,107.000,98.17,98.17,88.28
EMP101214,Technology,Sales Supervisor,V,Leadership,tiki,6.000,10.000,166.67,166.67,88.28
EMP101214,Technology,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,88.28
EMP101217,Technology,HRBP,IV,Cognitive Ability,iq,109.000,104.000,95.41,95.41,81.80
EMP101217,Technology,HRBP,IV,Leadership,tiki,6.000,9.000,150.00,150.00,81.80
EMP101217,Technology,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,81.80
EMP101219,Technology,Finance Officer,IV,Cognitive Ability,iq,109.000,139.000,127.52,127.52,81.40
EMP101219,Technology,Finance Officer,IV,Leadership,tiki,6.000,7.000,116.67,116.67,81.40
EMP101219,Technology,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,81.40
EMP101222,Technology,Sales Supervisor,V,Cognitive Ability,iq,109.000,100.000,91.74,91.74,36.14
EMP101222,Technology,Sales Supervisor,V,Leadership,tiki,6.000,1.000,16.67,16.67,36.14
EMP101222,Technology,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,36.14
EMP101227,HR & Corp Affairs,Data Analyst,V,Cognitive Ability,iq,109.000,null,0.00,0.00,44.44
EMP101227,HR & Corp Affairs,Data Analyst,V,Leadership,tiki,6.000,8.000,133.33,133.33,44.44
EMP101227,HR & Corp Affairs,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,44.44
EMP101228,Technology,HRBP,V,Cognitive Ability,iq,109.000,null,0.00,0.00,55.56
EMP101228,Technology,HRBP,V,Leadership,tiki,6.000,10.000,166.67,166.67,55.56
EMP101228,Technology,HRBP,V,Personality,disc_word,null,null,0.00,0.00,55.56
EMP101232,Technology,HRBP,III,Cognitive Ability,iq,109.000,94.000,86.24,86.24,67.64
EMP101232,Technology,HRBP,III,Leadership,tiki,6.000,7.000,116.67,116.67,67.64
EMP101232,Technology,HRBP,III,Personality,disc_word,null,null,0.00,0.00,67.64
EMP101235,HR & Corp Affairs,Supply Planner,III,Cognitive Ability,iq,109.000,null,0.00,0.00,27.78
EMP101235,HR & Corp Affairs,Supply Planner,III,Leadership,tiki,6.000,5.000,83.33,83.33,27.78
EMP101235,HR & Corp Affairs,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,27.78
EMP101238,Commercial,Brand Executive,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,27.78
EMP101238,Commercial,Brand Executive,IV,Leadership,tiki,6.000,5.000,83.33,83.33,27.78
